Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,totalAppliances,CostPerAppliance
7,23.0,0.0,18.0,1.0,0,1,13,4,537,7.4,3973.8,49.0,81.09795918367347
11,22.0,2.0,11.0,12.0,0,10,15,1,717,7.8,5592.599999999999,58.0,96.42413793103448
5,19.0,1.0,21.0,7.0,0,8,5,2,477,8.4,4006.8,53.0,75.60000000000001
6,23.0,0.0,14.0,1.0,0,10,14,13,318,7.7,2448.6,44.0,55.65
12,23.0,2.0,22.0,1.0,0,6,15,23,547,7.8,4266.599999999999,60.0,71.10999999999999
23,23.0,1.0,3.0,12.0,0,11,4,19,662,8.3,5494.6,62.0,88.62258064516129
19,22.0,3.0,5.0,1.0,0,9,5,19,616,8.4,5174.400000000001,50.0,103.48800000000001
22,22.0,0.0,9.0,12.0,0,5,8,26,610,8.9,5429.0,65.0,83.52307692307693
9,17.0,2.0,12.0,1.0,0,7,8,18,386,8.9,3435.4,41.0,83.79024390243903
5,20.0,0.0,10.0,1.0,0,10,13,19,285,7.4,2109.0,36.0,58.583333333333336
23,22.0,2.0,18.0,12.0,0,2,15,3,667,7.8,5202.599999999999,77.0,67.56623376623376
14,22.0,3.0,5.0,1.0,0,12,9,21,581,9.3,5403.3,45.0,120.07333333333334
10,21.0,0.0,9.0,7.0,0,1,7,11,454,9.2,4176.799999999999,47.0,88.86808510638296
7,21.0,2.0,6.0,1.0,0,10,15,24,452,7.8,3525.6,37.0,95.28648648648648
12,22.0,2.0,14.0,1.0,0,3,12,7,669,9.1,6087.9,51.0,119.37058823529411
15,23.0,1.0,9.0,12.0,0,4,2,0,653,7.6,4962.8,60.0,82.71333333333334
20,22.0,2.0,16.0,1.0,0,4,0,16,603,7.9,4763.7,61.0,78.09344262295082
18,23.0,0.0,17.0,1.0,0,7,9,30,592,9.3,5505.6,59.0,93.31525423728814
17,22.0,2.0,6.0,1.0,0,4,11,19,369,8.2,3025.7999999999997,48.0,63.037499999999994
6,21.0,2.0,7.0,1.0,0,8,10,26,342,8.5,2907.0,37.0,78.56756756756756
19,22.0,1.0,18.0,1.0,0,1,11,17,719,8.2,5895.799999999999,61.0,96.65245901639344
16,22.0,2.0,20.0,1.0,0,11,6,12,641,8.7,5576.7,61.0,91.42131147540984
17,22.0,3.0,3.0,1.0,0,3,1,30,574,8.8,5051.200000000001,46.0,109.80869565217392
7,18.0,1.0,15.0,1.0,0,2,11,23,338,8.2,2771.6,42.0,65.99047619047619
21,23.0,2.0,16.0,1.0,0,2,3,2,514,8.1,4163.4,63.0,66.08571428571427
22,23.0,1.0,18.0,1.0,0,6,3,7,634,8.1,5135.4,65.0,79.00615384615384
12,22.0,0.0,4.0,1.0,0,11,9,19,382,9.3,3552.6000000000004,39.0,91.0923076923077
19,23.0,2.0,7.0,1.0,0,6,6,22,457,8.7,3975.9,52.0,76.45961538461539
6,21.0,0.0,9.0,1.0,0,11,9,25,229,9.3,2129.7000000000003,37.0,57.55945945945947
23,23.0,0.0,19.0,12.0,0,3,15,3,710,7.8,5538.0,77.0,71.92207792207792
22,23.0,3.0,5.0,12.0,0,5,15,7,686,7.8,5350.8,65.0,82.32000000000001
16,23.0,3.0,5.0,1.0,0,2,11,20,529,8.2,4337.799999999999,48.0,90.37083333333332
10,17.0,0.0,9.0,1.0,0,10,10,17,336,8.5,2856.0,37.0,77.1891891891892
9,17.0,2.0,13.0,1.0,0,2,15,26,418,7.8,3260.4,42.0,77.62857142857143
14,23.0,3.0,17.0,1.0,0,1,7,16,717,9.2,6596.4,58.0,113.73103448275862
21,22.0,2.0,4.0,1.0,0,6,5,4,363,8.4,3049.2000000000003,50.0,60.98400000000001
20,23.0,3.0,7.0,1.0,0,2,3,13,488,8.1,3952.8,54.0,73.2
6,18.0,2.0,15.0,1.0,0,8,15,24,335,7.8,2613.0,42.0,62.214285714285715
10,23.0,2.0,5.0,1.0,0,5,4,10,418,8.3,3469.4,41.0,84.61951219512196
5,23.0,3.0,20.0,1.0,0,1,5,28,486,8.4,4082.4,52.0,78.50769230769231
16,23.0,2.0,22.0,1.0,0,7,14,14,728,7.7,5605.6,64.0,87.5875
11,22.0,1.0,4.0,1.0,0,11,14,9,295,7.7,2271.5,39.0,58.243589743589745
21,22.0,3.0,22.0,1.0,0,10,13,18,817,7.4,6045.8,69.0,87.62028985507247
6,17.0,3.0,21.0,1.0,0,3,3,2,468,8.1,3790.8,48.0,78.97500000000001
5,21.0,2.0,14.0,1.0,0,12,7,10,420,9.2,3863.999999999999,43.0,89.86046511627904
12,22.0,1.0,18.0,1.0,0,3,13,5,511,7.4,3781.4,54.0,70.02592592592593
10,23.0,3.0,16.0,1.0,0,1,2,30,489,7.6,3716.4,53.0,70.12075471698114
15,23.0,0.0,11.0,12.0,0,2,3,18,459,8.1,3717.9,61.0,60.94918032786885
11,23.0,0.0,20.0,12.0,0,1,5,1,604,8.4,5073.6,66.0,76.87272727272727
23,22.0,0.0,19.0,1.0,0,11,13,25,471,7.4,3485.4,65.0,53.621538461538464
10,21.0,2.0,3.0,7.0,0,2,14,29,334,7.7,2571.8,43.0,59.8093023255814
12,23.0,2.0,18.0,1.0,0,3,4,26,447,8.3,3710.1,56.0,66.25178571428572
15,23.0,3.0,7.0,1.0,0,7,13,23,512,7.4,3788.8,49.0,77.32244897959184
6,17.0,1.0,4.0,1.0,0,10,3,30,408,8.1,3304.7999999999997,29.0,113.95862068965516
7,20.0,3.0,5.0,7.0,0,1,13,25,404,7.4,2989.6000000000004,42.0,71.18095238095239
13,22.0,0.0,10.0,1.0,0,4,15,23,328,7.8,2558.4,46.0,55.61739130434783
16,23.0,2.0,21.0,1.0,0,4,10,1,658,8.5,5593.0,63.0,88.77777777777777
21,23.0,0.0,5.0,12.0,0,12,7,25,681,9.2,6265.2,61.0,102.70819672131147
10,20.0,3.0,10.0,1.0,0,7,14,17,487,7.7,3749.9,44.0,85.22500000000001
13,23.0,0.0,15.0,1.0,0,8,6,25,537,8.7,4671.9,52.0,89.84423076923076
23,22.0,1.0,6.0,12.0,0,1,12,23,540,9.1,4914.0,64.0,76.78125
5,17.0,2.0,4.0,1.0,0,1,15,10,232,7.8,1809.6,29.0,62.4
18,22.0,0.0,3.0,1.0,0,8,3,13,476,8.1,3855.6,44.0,87.62727272727273
20,23.0,0.0,3.0,12.0,0,7,1,23,502,8.8,4417.6,58.0,76.16551724137932
7,20.0,1.0,7.0,1.0,0,2,8,14,418,8.9,3720.2,36.0,103.33888888888889
7,23.0,2.0,11.0,7.0,0,5,10,2,650,8.5,5525.0,50.0,110.5
16,22.0,3.0,22.0,12.0,0,11,6,18,724,8.7,6298.799999999999,75.0,83.984
11,22.0,2.0,6.0,1.0,0,12,10,11,497,8.5,4224.5,42.0,100.58333333333333
19,22.0,0.0,14.0,1.0,0,5,10,2,633,8.5,5380.5,56.0,96.08035714285714
22,23.0,1.0,9.0,12.0,0,9,8,14,745,8.9,6630.5,67.0,98.96268656716418
17,22.0,3.0,20.0,1.0,0,5,15,2,686,7.8,5350.8,63.0,84.93333333333334
19,22.0,2.0,13.0,1.0,0,8,4,9,523,8.3,4340.900000000001,57.0,76.15614035087721
15,22.0,2.0,18.0,12.0,0,8,8,10,750,8.9,6675.0,69.0,96.73913043478261
11,23.0,2.0,15.0,1.0,0,3,8,28,628,8.9,5589.2,52.0,107.48461538461538
15,22.0,1.0,19.0,1.0,0,9,12,15,430,9.1,3913.0,58.0,67.46551724137932
13,22.0,3.0,22.0,1.0,0,6,0,8,535,7.9,4226.5,61.0,69.28688524590164
23,23.0,3.0,13.0,1.0,0,5,14,4,524,7.7,4034.8,63.0,64.04444444444445
8,19.0,0.0,12.0,1.0,0,11,5,2,291,8.4,2444.4,40.0,61.11
7,18.0,1.0,14.0,1.0,0,12,12,20,348,9.1,3166.7999999999997,41.0,77.2390243902439
12,22.0,0.0,12.0,1.0,0,10,12,31,435,9.1,3958.5,47.0,84.22340425531915
19,23.0,2.0,20.0,1.0,0,3,8,17,550,8.9,4895.0,65.0,75.3076923076923
19,23.0,0.0,13.0,1.0,0,6,10,18,455,8.5,3867.5,56.0,69.0625
19,23.0,0.0,10.0,12.0,0,12,14,1,575,7.7,4427.5,64.0,69.1796875
23,22.0,0.0,10.0,12.0,0,11,13,15,480,7.4,3552.0,67.0,53.014925373134325
22,23.0,2.0,10.0,12.0,0,8,14,29,574,7.7,4419.8,69.0,64.05507246376811
12,23.0,3.0,12.0,1.0,0,2,14,12,629,7.7,4843.3,51.0,94.96666666666667
8,23.0,0.0,15.0,1.0,0,12,1,3,393,8.8,3458.4,47.0,73.58297872340425
7,17.0,0.0,3.0,1.0,0,11,11,23,214,8.2,1754.8,28.0,62.67142857142857
9,18.0,2.0,8.0,1.0,0,7,14,12,320,7.7,2464.0,38.0,64.84210526315789
21,22.0,2.0,5.0,1.0,0,3,5,6,408,8.4,3427.2000000000003,51.0,67.2
17,23.0,2.0,11.0,12.0,0,7,5,27,523,8.4,4393.2,65.0,67.58769230769231
23,22.0,2.0,21.0,1.0,0,3,14,24,576,7.7,4435.2,69.0,64.27826086956522
18,23.0,1.0,7.0,1.0,0,5,0,18,537,7.9,4242.3,50.0,84.846
5,20.0,1.0,10.0,1.0,0,12,7,1,382,9.2,3514.3999999999996,37.0,94.98378378378378
18,22.0,0.0,9.0,12.0,0,2,15,27,488,7.8,3806.4,61.0,62.4
18,22.0,3.0,4.0,1.0,0,2,5,21,568,8.4,4771.2,48.0,99.39999999999999
6,18.0,3.0,18.0,1.0,0,11,1,23,496,8.8,4364.8,46.0,94.88695652173914
17,23.0,1.0,15.0,1.0,0,3,6,11,689,8.7,5994.299999999999,57.0,105.16315789473683
9,17.0,2.0,9.0,1.0,0,11,15,31,422,7.8,3291.6,38.0,86.62105263157895
7,18.0,2.0,9.0,7.0,0,5,10,8,457,8.5,3884.5,43.0,90.33720930232558
11,23.0,2.0,17.0,12.0,0,5,15,5,747,7.8,5826.599999999999,65.0,89.63999999999999
14,22.0,1.0,11.0,12.0,0,11,11,11,581,8.2,4764.2,60.0,79.40333333333334
7,20.0,3.0,22.0,1.0,0,1,5,30,537,8.4,4510.8,53.0,85.10943396226415
10,17.0,1.0,12.0,1.0,0,7,0,5,383,7.9,3025.7000000000003,41.0,73.79756097560977
8,23.0,2.0,12.0,1.0,0,6,11,2,558,8.2,4575.599999999999,46.0,99.46956521739129
17,22.0,3.0,11.0,12.0,0,1,12,10,613,9.1,5578.3,65.0,85.82000000000001
17,22.0,1.0,13.0,1.0,0,11,4,5,387,8.3,3212.1000000000004,54.0,59.48333333333334
17,22.0,1.0,16.0,12.0,0,1,9,20,644,9.3,5989.200000000001,68.0,88.07647058823531
10,18.0,2.0,4.0,1.0,0,7,7,5,354,9.2,3256.7999999999997,35.0,93.05142857142856
16,23.0,0.0,20.0,12.0,0,8,1,22,566,8.8,4980.8,71.0,70.15211267605635
6,18.0,0.0,12.0,1.0,0,7,1,21,416,8.8,3660.8,37.0,98.94054054054054
6,21.0,2.0,5.0,1.0,0,5,8,1,401,8.9,3568.9,35.0,101.96857142857144
7,21.0,3.0,8.0,1.0,0,3,11,8,502,8.2,4116.4,40.0,102.91
10,22.0,1.0,3.0,7.0,0,10,6,0,495,8.7,4306.5,43.0,100.15116279069767
14,23.0,0.0,11.0,1.0,0,2,15,14,448,7.8,3494.4,49.0,71.31428571428572
5,23.0,0.0,15.0,1.0,0,6,10,27,445,8.5,3782.5,44.0,85.9659090909091
11,23.0,3.0,16.0,1.0,0,6,13,22,452,7.4,3344.8,54.0,61.94074074074074
19,23.0,0.0,6.0,1.0,0,2,10,31,292,8.5,2482.0,49.0,50.6530612244898
6,23.0,3.0,13.0,1.0,0,11,8,25,543,8.9,4832.7,46.0,105.05869565217391
16,22.0,3.0,3.0,1.0,0,3,5,29,396,8.4,3326.4,45.0,73.92
9,18.0,0.0,3.0,1.0,0,5,13,20,272,7.4,2012.8,31.0,64.92903225806451
5,22.0,3.0,14.0,1.0,0,2,8,23,560,8.9,4984.0,45.0,110.75555555555556
10,21.0,2.0,3.0,1.0,0,9,10,12,404,8.5,3434.0,37.0,92.8108108108108
22,22.0,0.0,17.0,1.0,0,12,10,1,602,8.5,5117.0,62.0,82.53225806451613
22,22.0,2.0,4.0,1.0,0,8,8,28,362,8.9,3221.8,51.0,63.17254901960785
13,22.0,2.0,20.0,1.0,0,7,14,31,608,7.7,4681.6,58.0,80.71724137931035
18,22.0,1.0,17.0,1.0,0,1,0,7,459,7.9,3626.1,59.0,61.4593220338983
15,22.0,2.0,7.0,1.0,0,11,12,0,558,9.1,5077.8,47.0,108.03829787234044
5,22.0,2.0,15.0,1.0,0,9,0,18,601,7.9,4747.900000000001,45.0,105.5088888888889
19,22.0,0.0,16.0,12.0,0,2,11,13,635,8.2,5207.0,69.0,75.46376811594203
11,23.0,0.0,3.0,1.0,0,2,6,16,255,8.7,2218.5,38.0,58.38157894736842
21,23.0,1.0,11.0,12.0,0,12,6,5,660,8.7,5741.999999999999,68.0,84.44117647058822
13,23.0,2.0,3.0,1.0,0,8,4,20,399,8.3,3311.7000000000003,42.0,78.85000000000001
11,23.0,3.0,6.0,1.0,0,10,14,21,462,7.7,3557.4,44.0,80.85000000000001
17,23.0,3.0,18.0,12.0,0,4,15,27,609,7.8,4750.2,73.0,65.07123287671233
8,21.0,2.0,20.0,1.0,0,3,9,12,500,9.3,4650.0,52.0,89.42307692307692
10,20.0,0.0,4.0,1.0,0,11,4,30,185,8.3,1535.5000000000002,35.0,43.87142857142858
15,23.0,0.0,13.0,1.0,0,10,8,12,459,8.9,4085.1,52.0,78.55961538461538
5,20.0,0.0,7.0,1.0,0,7,4,28,341,8.3,2830.3,33.0,85.76666666666667
16,23.0,3.0,22.0,12.0,0,10,4,19,894,8.3,7420.200000000001,76.0,97.6342105263158
15,23.0,1.0,8.0,1.0,0,4,1,8,378,8.8,3326.4,48.0,69.3
14,22.0,1.0,19.0,12.0,0,9,0,30,517,7.9,4084.3,68.0,60.063235294117646
15,22.0,2.0,21.0,1.0,0,7,3,24,667,8.1,5402.7,61.0,88.56885245901638
16,22.0,2.0,16.0,1.0,0,4,10,3,495,8.5,4207.5,57.0,73.8157894736842
14,23.0,0.0,3.0,12.0,0,3,2,5,383,7.6,2910.7999999999997,52.0,55.97692307692307
11,23.0,0.0,6.0,12.0,0,12,12,6,427,9.1,3885.7,52.0,74.725
21,22.0,0.0,21.0,1.0,0,7,11,26,613,8.2,5026.599999999999,65.0,77.33230769230768
7,18.0,3.0,19.0,1.0,0,2,3,25,438,8.1,3547.7999999999997,48.0,73.9125
13,22.0,0.0,13.0,1.0,0,3,14,0,461,7.7,3549.7000000000003,49.0,72.44285714285715
12,23.0,3.0,21.0,1.0,0,7,14,7,625,7.7,4812.5,60.0,80.20833333333333
17,22.0,2.0,9.0,1.0,0,3,3,19,496,8.1,4017.6,51.0,78.7764705882353
7,17.0,1.0,17.0,1.0,0,3,1,13,335,8.8,2948.0000000000005,43.0,68.55813953488374
10,19.0,0.0,20.0,7.0,0,3,14,10,602,7.7,4635.400000000001,56.0,82.775
13,23.0,1.0,19.0,1.0,0,4,9,0,470,9.3,4371.0,57.0,76.6842105263158
23,22.0,1.0,9.0,1.0,0,6,11,30,381,8.2,3124.2,56.0,55.78928571428571
18,23.0,1.0,7.0,1.0,0,9,0,22,437,7.9,3452.3,50.0,69.046
16,23.0,0.0,17.0,12.0,0,12,8,2,555,8.9,4939.5,68.0,72.63970588235294
9,17.0,2.0,15.0,1.0,0,8,4,2,321,8.3,2664.3,44.0,60.55227272727273
15,22.0,2.0,21.0,1.0,0,5,4,10,639,8.3,5303.700000000001,61.0,86.94590163934427
21,23.0,2.0,17.0,1.0,0,1,5,29,626,8.4,5258.400000000001,64.0,82.16250000000001
12,23.0,2.0,7.0,1.0,0,4,10,26,587,8.5,4989.5,45.0,110.87777777777778
21,23.0,3.0,9.0,1.0,0,3,1,2,639,8.8,5623.200000000001,57.0,98.65263157894738
15,23.0,0.0,21.0,1.0,0,7,0,8,614,7.9,4850.6,60.0,80.84333333333333
8,22.0,3.0,13.0,1.0,0,1,6,16,631,8.7,5489.7,47.0,116.80212765957447
15,22.0,1.0,19.0,1.0,0,2,6,3,368,8.7,3201.6,58.0,55.199999999999996
9,19.0,2.0,15.0,1.0,0,10,14,15,612,7.7,4712.400000000001,46.0,102.44347826086958
6,19.0,3.0,22.0,1.0,0,5,11,8,425,8.2,3484.9999999999995,51.0,68.33333333333333
6,20.0,2.0,6.0,1.0,0,10,3,14,514,8.1,4163.4,35.0,118.9542857142857
16,22.0,0.0,10.0,12.0,0,8,3,11,605,8.1,4900.5,60.0,81.675
20,22.0,3.0,10.0,1.0,0,10,1,28,672,8.8,5913.6,56.0,105.60000000000001
7,19.0,2.0,13.0,1.0,0,7,9,25,334,9.3,3106.2000000000003,42.0,73.95714285714287
7,19.0,0.0,6.0,1.0,0,1,9,14,206,9.3,1915.8,33.0,58.054545454545455
17,23.0,3.0,6.0,1.0,0,6,12,10,442,9.1,4022.2,50.0,80.444
10,17.0,2.0,19.0,1.0,0,1,6,31,600,8.7,5220.0,49.0,106.53061224489795
8,21.0,3.0,16.0,1.0,0,5,4,10,443,8.3,3676.9,49.0,75.03877551020409
18,22.0,3.0,10.0,1.0,0,4,12,31,653,9.1,5942.3,54.0,110.0425925925926
12,22.0,0.0,18.0,1.0,0,11,5,29,553,8.4,4645.2,53.0,87.64528301886791
17,22.0,0.0,4.0,1.0,0,6,0,17,402,7.9,3175.8,44.0,72.17727272727274
6,17.0,0.0,11.0,1.0,0,8,0,27,228,7.9,1801.2,35.0,51.462857142857146
17,22.0,0.0,4.0,1.0,0,7,7,21,475,9.2,4370.0,44.0,99.31818181818181
9,20.0,0.0,9.0,1.0,0,4,5,14,302,8.4,2536.8,39.0,65.04615384615386
21,23.0,3.0,8.0,1.0,0,11,8,22,691,8.9,6149.900000000001,56.0,109.81964285714287
13,22.0,2.0,22.0,12.0,0,1,2,7,843,7.6,6406.799999999999,71.0,90.23661971830985
21,23.0,1.0,15.0,1.0,0,1,12,6,634,9.1,5769.4,61.0,94.58032786885245
18,23.0,1.0,10.0,1.0,0,4,2,6,531,7.6,4035.6,53.0,76.14339622641509
14,22.0,0.0,10.0,1.0,0,4,5,11,373,8.4,3133.2000000000003,47.0,66.66382978723405
21,22.0,3.0,22.0,1.0,0,1,6,1,798,8.7,6942.599999999999,69.0,100.61739130434782
19,22.0,1.0,13.0,1.0,0,2,8,9,578,8.9,5144.2,56.0,91.86071428571428
18,22.0,3.0,7.0,1.0,0,7,15,12,412,7.8,3213.6,51.0,63.01176470588235
19,22.0,2.0,13.0,1.0,0,11,9,7,680,9.3,6324.000000000001,57.0,110.94736842105264
9,23.0,2.0,10.0,1.0,0,11,10,0,351,8.5,2983.5,45.0,66.3
20,22.0,2.0,21.0,1.0,0,3,3,21,517,8.1,4187.7,66.0,63.449999999999996
11,23.0,1.0,19.0,1.0,0,1,8,23,503,8.9,4476.7,55.0,81.39454545454545
17,22.0,1.0,14.0,1.0,0,11,6,23,495,8.7,4306.5,55.0,78.3
22,23.0,3.0,20.0,1.0,0,2,5,21,684,8.4,5745.6,69.0,83.2695652173913
8,23.0,3.0,20.0,1.0,0,12,7,15,648,9.2,5961.599999999999,55.0,108.39272727272726
23,23.0,1.0,15.0,1.0,0,11,3,2,534,8.1,4325.4,63.0,68.65714285714286
5,22.0,2.0,13.0,7.0,0,6,1,12,623,8.8,5482.400000000001,49.0,111.8857142857143
19,23.0,2.0,6.0,1.0,0,4,11,6,629,8.2,5157.799999999999,51.0,101.13333333333333
18,22.0,0.0,13.0,1.0,0,5,15,0,554,7.8,4321.2,54.0,80.02222222222223
21,23.0,3.0,17.0,1.0,0,2,9,20,671,9.3,6240.3,65.0,96.00461538461539
19,23.0,3.0,10.0,12.0,0,4,2,12,624,7.6,4742.4,67.0,70.7820895522388
6,19.0,1.0,22.0,1.0,0,11,3,1,523,8.1,4236.3,49.0,86.45510204081633
12,22.0,1.0,4.0,1.0,0,10,10,19,307,8.5,2609.5,40.0,65.2375
10,21.0,3.0,7.0,1.0,0,8,15,16,431,7.8,3361.7999999999997,42.0,80.04285714285713
9,19.0,1.0,16.0,7.0,0,10,10,6,518,8.5,4403.0,52.0,84.67307692307692
8,19.0,1.0,8.0,1.0,0,12,13,4,386,7.4,2856.4,37.0,77.2
10,19.0,2.0,11.0,1.0,0,11,8,1,495,8.9,4405.5,43.0,102.45348837209302
20,22.0,0.0,16.0,12.0,0,8,12,8,578,9.1,5259.8,70.0,75.14
16,22.0,3.0,18.0,1.0,0,2,6,2,521,8.7,4532.7,60.0,75.545
17,23.0,2.0,12.0,1.0,0,5,4,6,587,8.3,4872.1,55.0,88.58363636363637
10,18.0,3.0,19.0,1.0,0,10,14,6,667,7.7,5135.900000000001,51.0,100.70392156862746
12,22.0,0.0,13.0,1.0,0,7,1,8,594,8.8,5227.200000000001,48.0,108.90000000000002
21,23.0,0.0,15.0,1.0,0,2,3,18,563,8.1,4560.3,60.0,76.00500000000001
12,22.0,1.0,9.0,1.0,0,11,0,19,383,7.9,3025.7000000000003,45.0,67.23777777777778
11,22.0,2.0,20.0,1.0,0,12,9,27,556,9.3,5170.8,56.0,92.33571428571429
10,23.0,1.0,3.0,1.0,0,8,4,10,341,8.3,2830.3,38.0,74.48157894736842
23,23.0,3.0,21.0,1.0,0,7,10,8,739,8.5,6281.5,71.0,88.47183098591549
22,23.0,1.0,13.0,1.0,0,11,5,31,510,8.4,4284.0,60.0,71.4
16,23.0,1.0,15.0,12.0,0,8,14,2,571,7.7,4396.7,67.0,65.62238805970149
5,23.0,1.0,9.0,1.0,0,12,14,29,351,7.7,2702.7000000000003,39.0,69.30000000000001
10,21.0,3.0,7.0,1.0,0,5,2,26,488,7.6,3708.8,42.0,88.3047619047619
17,23.0,3.0,8.0,1.0,0,9,12,14,652,9.1,5933.2,52.0,114.1
17,22.0,0.0,15.0,1.0,0,4,10,18,352,8.5,2992.0,55.0,54.4
14,23.0,1.0,19.0,1.0,0,8,5,19,436,8.4,3662.4,58.0,63.1448275862069
21,22.0,2.0,8.0,1.0,0,3,9,9,530,9.3,4929.0,54.0,91.27777777777777
16,23.0,1.0,14.0,1.0,0,5,1,9,406,8.8,3572.8,55.0,64.96000000000001
23,23.0,0.0,14.0,12.0,0,9,1,7,626,8.8,5508.8,72.0,76.51111111111112
5,20.0,0.0,16.0,1.0,0,4,9,8,501,9.3,4659.3,42.0,110.93571428571428
21,22.0,1.0,7.0,1.0,0,3,8,30,494,8.9,4396.6,52.0,84.55000000000001
21,22.0,3.0,18.0,1.0,0,10,12,18,552,9.1,5023.2,65.0,77.28
12,23.0,2.0,22.0,12.0,0,12,13,5,586,7.4,4336.400000000001,71.0,61.076056338028174
5,20.0,2.0,5.0,1.0,0,6,10,10,477,8.5,4054.5,33.0,122.86363636363636
15,22.0,3.0,16.0,12.0,0,10,8,17,565,8.9,5028.5,68.0,73.94852941176471
17,23.0,1.0,22.0,1.0,0,1,15,6,680,7.8,5304.0,64.0,82.875
22,23.0,3.0,7.0,1.0,0,6,12,15,626,9.1,5696.599999999999,56.0,101.725
21,23.0,1.0,22.0,1.0,0,9,5,4,597,8.4,5014.8,68.0,73.74705882352941
15,23.0,3.0,17.0,1.0,0,4,5,26,594,8.4,4989.6,59.0,84.56949152542373
12,23.0,0.0,18.0,1.0,0,2,6,15,381,8.7,3314.7,54.0,61.38333333333333
6,19.0,0.0,16.0,1.0,0,8,13,10,484,7.4,3581.6000000000004,42.0,85.27619047619048
14,22.0,3.0,14.0,1.0,0,10,11,9,560,8.2,4592.0,54.0,85.03703703703704
15,23.0,3.0,13.0,1.0,0,7,7,14,575,9.2,5290.0,55.0,96.18181818181819
18,22.0,3.0,9.0,1.0,0,2,13,22,524,7.4,3877.6,53.0,73.1622641509434
12,22.0,1.0,11.0,1.0,0,8,12,18,419,9.1,3812.9,47.0,81.12553191489361
5,22.0,3.0,22.0,7.0,0,2,11,5,642,8.2,5264.4,59.0,89.22711864406779
13,23.0,0.0,19.0,1.0,0,8,15,17,514,7.8,4009.2,56.0,71.59285714285714
14,23.0,2.0,4.0,1.0,0,8,0,17,576,7.9,4550.400000000001,44.0,103.41818181818184
14,22.0,3.0,3.0,1.0,0,6,10,3,392,8.5,3332.0,43.0,77.48837209302326
8,18.0,2.0,8.0,1.0,0,5,13,17,376,7.4,2782.4,37.0,75.2
22,22.0,1.0,4.0,1.0,0,9,6,31,324,8.7,2818.7999999999997,50.0,56.376
16,22.0,1.0,20.0,1.0,0,1,7,8,663,9.2,6099.599999999999,60.0,101.66
9,20.0,3.0,8.0,1.0,0,1,11,24,377,8.2,3091.3999999999996,41.0,75.39999999999999
10,17.0,2.0,11.0,1.0,0,1,10,26,435,8.5,3697.5,41.0,90.1829268292683
21,22.0,0.0,22.0,1.0,0,4,7,26,471,9.2,4333.2,66.0,65.65454545454546
23,23.0,3.0,10.0,1.0,0,7,14,26,499,7.7,3842.3,60.0,64.03833333333334
12,22.0,1.0,5.0,12.0,0,4,9,12,617,9.3,5738.1,52.0,110.34807692307693
17,23.0,0.0,17.0,1.0,0,1,10,14,436,8.5,3706.0,58.0,63.89655172413793
22,22.0,3.0,7.0,1.0,0,11,3,22,536,8.1,4341.599999999999,55.0,78.9381818181818
16,22.0,3.0,18.0,1.0,0,6,13,3,720,7.4,5328.0,60.0,88.8
15,23.0,2.0,13.0,1.0,0,3,12,16,529,9.1,4813.9,54.0,89.14629629629628
8,23.0,2.0,16.0,1.0,0,9,7,16,481,9.2,4425.2,50.0,88.50399999999999
5,20.0,1.0,14.0,1.0,0,11,8,7,358,8.9,3186.2000000000003,41.0,77.71219512195123
15,23.0,1.0,4.0,1.0,0,6,3,20,401,8.1,3248.1,44.0,73.82045454545454
11,22.0,1.0,16.0,1.0,0,5,13,9,603,7.4,4462.2,51.0,87.49411764705881
15,23.0,1.0,22.0,1.0,0,10,3,12,483,8.1,3912.3,62.0,63.101612903225806
13,23.0,1.0,14.0,1.0,0,12,5,13,480,8.4,4032.0,52.0,77.53846153846153
7,22.0,2.0,3.0,1.0,0,12,10,26,489,8.5,4156.5,35.0,118.75714285714285
13,23.0,3.0,8.0,1.0,0,4,15,21,402,7.8,3135.6,48.0,65.325
9,20.0,0.0,8.0,1.0,0,8,5,2,468,8.4,3931.2,38.0,103.45263157894736
17,23.0,1.0,10.0,12.0,0,9,3,27,532,8.1,4309.2,63.0,68.39999999999999
23,22.0,2.0,11.0,1.0,0,5,5,9,642,8.4,5392.8,59.0,91.40338983050847
8,23.0,0.0,3.0,1.0,0,11,8,10,343,8.9,3052.7000000000003,35.0,87.22000000000001
13,22.0,0.0,7.0,1.0,0,8,2,15,392,7.6,2979.2,43.0,69.28372093023255
9,22.0,0.0,3.0,1.0,0,6,11,25,414,8.2,3394.7999999999997,35.0,96.99428571428571
16,23.0,2.0,16.0,1.0,0,11,10,28,540,8.5,4590.0,58.0,79.13793103448276
13,23.0,2.0,4.0,1.0,0,2,1,10,513,8.8,4514.400000000001,43.0,104.98604651162792
5,20.0,1.0,14.0,1.0,0,10,13,28,559,7.4,4136.6,41.0,100.89268292682928
12,22.0,1.0,22.0,1.0,0,9,2,30,659,7.6,5008.4,58.0,86.35172413793103
5,22.0,2.0,16.0,7.0,0,6,6,22,571,8.7,4967.7,52.0,95.5326923076923
7,20.0,0.0,13.0,1.0,0,8,1,11,513,8.8,4514.400000000001,41.0,110.10731707317075
7,21.0,3.0,19.0,1.0,0,8,0,29,468,7.9,3697.2,51.0,72.49411764705881
14,22.0,2.0,12.0,1.0,0,4,6,10,625,8.7,5437.5,51.0,106.61764705882354
